elon university,63,-110,+15,20131213,3,away
colorado,80,-110,-15,20131213,3,home
idaho,76,-110,-1.5,20131214,1,away
portland st,75,\N,\N,20131214,1,home
grambling state,55,-110,+38.5,20131214,2,away
arizona st,97,-110,-38.5,20131214,2,home
howard,60,\N,\N,20131214,3,away
fordham,79,\N,\N,20131214,3,home
indiana st,74,-110,-15.5,20131214,4,away
umkc,63,-110,+15.5,20131214,4,home
mcneese st,60,-110,+23.5,20131214,5,away
texas a&amp;m,73,-110,-23.5,20131214,5,home
prairie view a&amp;m,71,-110,+34.5,20131214,6,away
ucla,95,-110,-34.5,20131214,6,home
vcu,68,-110,-5.5,20131214,7,away
northern iowa,77,-110,+5.5,20131214,7,home
youngstown st,73,-110,+18.5,20131214,8,away
pittsburgh,91,-110,-18.5,20131214,8,home
western kentucky,63,-110,+22,20131214,9,away
louisville,79,\N,\N,20131214,9,home
loyola marymount,73,-110,+10.5,20131214,10,away
valparaiso,80,-110,-10.5,20131214,10,home
central michigan,58,\N,\N,20131214,11,away
dayton,84,-110,-15.5,20131214,11,home
princeton,81,-110,+6.5,20131214,12,away
penn st,79,\N,\N,20131214,12,home
old dominion,73,-110,+9.5,20131214,13,away
georgia st,79,-110,-9.5,20131214,13,home
florida atlantic,62,-110,+18,20131214,14,away
maryland,66,-110,-18,20131214,14,home
northern illinois,54,\N,\N,20131214,15,away
massachusetts,80,-110,-20.5,20131214,15,home
notre dame,79,-110,+3.5,20131214,16,away
indiana,72,-110,-3.5,20131214,16,home
arkansas st,67,-110,+8.5,20131214,17,away
nebraska,79,-110,-8.5,20131214,17,home
michigan st,\N,-110,-16.5,20131214,18,away
oakland,\N,-110,+16.5,20131214,18,home
uc riverside,52,-110,+7,20131214,19,away
air force,62,-110,-7,20131214,19,home
middle tennessee st,63,-110,+7,20131214,20,away
mississippi,72,\N,\N,20131214,20,home
tulsa,91,-110,+11.5,20131214,21,away
oklahoma,101,-110,-11.5,20131214,21,home
kentucky,77,\N,\N,20131214,22,away
north carolina,82,\N,\N,20131214,22,home
fresno st,56,-110,+13.5,20131214,23,away
california,67,-110,-13.5,20131214,23,home
purdue,70,\N,\N,20131214,24,away
butler,76,\N,\N,20131214,24,home
detroit,79,-110,+12.5,20131214,25,away
nc state,82,\N,\N,20131214,25,home
new mexico,63,-110,+7.5,20131214,26,away
kansas,80,-110,-7.5,20131214,26,home
west virginia,74,\N,\N,20131214,27,away
marshall,64,-110,+9,20131214,27,home
houston,76,-110,+7.5,20131214,28,away
louisiana-lafayette,79,-110,-7.5,20131214,28,home
louisiana-monroe,54,\N,\N,20131214,29,away
louisiana state,61,-110,-16.5,20131214,29,home
texas state,53,-110,+14.5,20131214,30,away
texas,85,-110,-14.5,20131214,30,home
illinois,64,-110,+6.5,20131214,31,away
oregon,71,-110,-6.5,20131214,31,home
south alabama,59,-110,+17,20131214,32,away
gonzaga,68,-110,-17,20131214,32,home
brigham young,64,-110,-2,20131214,33,away
utah,81,\N,\N,20131214,33,home
st peter's,83,-110,+12.5,20131214,34,away
seton hall,80,-110,-12.5,20131214,34,home
eastern kentucky,61,-110,+16,20131214,35,away
wisconsin,86,-110,-16,20131214,35,home
indiana - purdue,50,-110,+18.5,20131214,36,away
marquette,86,\N,\N,20131214,36,home
nc-greensboro,72,-110,+14,20131214,37,away
rutgers,89,-110,-14,20131214,37,home
jacksonville st,46,-110,+5,20131214,38,away
dartmouth,76,-110,-5,20131214,38,home
idaho state,66,-110,+11,20131214,39,away
washington,85,-110,-11,20131214,39,home
belmont,72,-110,-2.5,20131214,40,away
south dakota state,85,\N,\N,20131214,40,home
nebraska omaha,82,-110,+6,20131214,41,away
nevada,80,-110,-6,20131214,41,home
siu - edwardsville,75,\N,\N,20131214,42,away
iupu - ft wayne,95,-110,-11,20131214,42,home
furman,35,-110,+22,20131214,43,away
clemson,71,-110,-22,20131214,43,home
unlv,73,-110,-15.5,20131214,44,away
southern utah,51,-110,+15.5,20131214,44,home
wofford,52,-110,+17.5,20131214,45,away
saint louis,66,-110,-17.5,20131214,45,home
illinois-chicago,75,\N,\N,20131214,46,away
se missouri st,69,-110,-8,20131214,46,home
green bay,89,-110,-5.5,20131214,47,away
south dakota,85,-110,+5.5,20131214,47,home
north dakota state,62,-110,+15,20131214,48,away
ohio st,79,-110,-15,20131214,48,home
new mexico st,81,-110,-1,20131214,49,away
drake,69,-110,+1,20131214,49,home
texas southern,80,-110,+5.5,20131215,1,away
cal st fullerton,87,-110,-5.5,20131215,1,home
delaware state,62,-110,-5.5,20131215,2,away
howard,64,-110,+5.5,20131215,2,home
pacific lutheran,38,-110,+30.5,20131215,3,away
seattle,66,-110,-30.5,20131215,3,home
syracuse,68,-110,-6,20131215,4,away
st john's,63,-110,+6,20131215,4,home
wright st,56,-110,-3.5,20131215,5,away
miami (oh),59,-110,+3.5,20131215,5,home
la salle,52,-110,+12.5,20131215,6,away
villanova,73,-110,-12.5,20131215,6,home
uc santa barbara,72,-110,+3.5,20131215,7,away
san diego,61,-110,-3.5,20131215,7,home
troy,43,\N,\N,20131215,8,away
kansas st,72,-110,-14.5,20131215,8,home
western michigan,60,-110,+15.5,20131215,9,away
missouri,66,-110,-15.5,20131215,9,home
pepperdine,61,\N,\N,20131215,10,away
washington st,78,\N,\N,20131215,10,home
northeastern,60,-110,-4,20131215,11,away
fairfield,64,-110,+4,20131215,11,home
manhattan,77,-110,-5,20131215,12,away
nc-wilmington,72,-110,+5,20131215,12,home
bowling green,67,-110,+6,20131215,13,away
morehead st,61,-110,-6,20131215,13,home
drexel,72,-110,-1.5,20131215,14,away
davidson,58,-110,+1.5,20131215,14,home
wyoming,61,-110,+3,20131215,15,away
denver,64,-110,-3,20131215,15,home
uc irvine,70,\N,\N,20131215,16,away
eastern washington,61,-110,-110,20131215,16,home
montana st,72,-110,+15,20131215,17,away
portland,69,-110,-15,20131215,17,home
georgia southern,62,-110,+13.5,20131215,18,away
uab,84,-110,-13.5,20131215,18,home
chicago st,70,-110,+14,20131215,19,away
depaul,77,-110,-14,20131215,19,home
canisius,83,\N,\N,20131216,1,away
holy cross,73,-110,+4,20131216,1,home
kennesaw st,57,\N,\N,20131216,2,away
georgia tech,74,-110,-17.5,20131216,2,home
illinois st,75,-110,+4,20131216,3,away
oakland,90,-110,-4,20131216,3,home
delaware,66,\N,\N,20131216,4,away
north dakota state,85,-110,-7.5,20131216,4,home
uc riverside,60,-110,+11,20131216,5,away
northern colorado,63,-110,-11,20131216,5,home
mississippi valley state,64,-110,+18,20131216,6,away
northwestern,86,-110,-18,20131216,6,home
howard,59,-110,+6.5,20131217,1,away
liberty,77,-110,-6.5,20131217,1,home
pittsburgh,43,-110,-6.5,20131217,2,away
cincinnati,44,-110,+6.5,20131217,2,home
st bonaventure,62,\N,\N,20131217,3,away
wake forest,77,-110,-5.5,20131217,3,home
yale,74,-110,+10,20131217,4,away
providence,76,\N,\N,20131217,4,home
texas-arlington,89,\N,\N,20131217,5,away
oklahoma,91,\N,\N,20131217,5,home
washington,73,\N,\N,20131217,6,away
tulane,62,\N,\N,20131217,6,home
toledo,78,-110,-2.5,20131217,7,away
arkansas st,65,-110,+2.5,20131217,7,home
ball st,53,-110,+19.5,20131217,8,away
marquette,91,-110,-19.5,20131217,8,home
wichita st,72,-110,-1,20131217,9,away
alabama,67,-110,+1,20131217,9,home
missouri st,60,-110,+21.5,20131217,10,away
louisville,90,-110,-21.5,20131217,10,home
cal poly slo,\N,-110,+3.5,20131217,11,away
loyola marymount,\N,-110,-3.5,20131217,11,home
uc irvine,63,-110,+12.5,20131217,12,away
oregon,91,-110,-12.5,20131217,12,home
elon university,76,-110,+14,20131217,13,away
georgetown,85,-110,-14,20131217,13,home
manhattan,86,-110,+2.5,20131217,14,away
south carolina,68,-110,-2.5,20131217,14,home
wofford,57,\N,\N,20131217,15,away
vcu,72,\N,\N,20131217,15,home
southern illinois,65,-110,+4.5,20131217,16,away
murray st,73,-110,-4.5,20131217,16,home
tennessee tech,49,-110,+14.5,20131217,17,away
green bay,76,-110,-14.5,20131217,17,home
central michigan,73,-110,+3,20131217,18,away
jacksonville st,82,-110,-3,20131217,18,home
austin peay,56,-110,+13.5,20131217,19,away
vanderbilt,58,-110,-13.5,20131217,19,home
north florida,48,-110,+24,20131217,20,away
michigan st,78,-110,-24,20131217,20,home
florida gulf coast,66,-110,+9,20131217,21,away
south florida,68,-110,-9,20131217,21,home
arkansas-pine bluff,51,-110,+30.5,20131217,22,away
creighton,88,-110,-30.5,20131217,22,home
new mexico st,67,-110,+9,20131217,23,away
new mexico,61,-110,-9,20131217,23,home
high point,74,\N,\N,20131218,1,away
morgan st,85,\N,\N,20131218,1,home
miami (oh),55,-110,+3.5,20131218,2,away
umkc,69,-110,-3.5,20131218,2,home
northwestern st,\N,-110,+21.5,20131218,3,away
baylor,\N,-110,-21.5,20131218,3,home
delaware,64,-110,+19,20131218,4,away
ohio st,76,-110,-19,20131218,4,home
drexel,55,-110,+3.5,20131218,5,away
st joseph's,75,-110,-3.5,20131218,5,home
texas,86,-110,+10.5,20131218,6,away
north carolina,83,-110,-10.5,20131218,6,home
nc state,65,-110,+8,20131218,7,away
tennessee,58,-110,-8,20131218,7,home
massachusetts,83,-110,-2,20131218,8,away
ohio,71,-110,+2,20131218,8,home
western michigan,68,\N,\N,20131218,9,away
drake,71,\N,\N,20131218,9,home
northern illinois,55,-110,+8,20131218,10,away
loyola-chicago,49,-110,-8,20131218,10,home
san francisco,57,\N,\N,20131218,11,away
st john's,81,-110,-13,20131218,11,home
southern miss,65,\N,\N,20131218,12,away
western kentucky,68,\N,\N,20131218,12,home
stanford,53,-110,+7,20131218,13,away
connecticut,51,-110,-7,20131218,13,home
towson,67,\N,\N,20131218,14,away
oregon st,76,\N,\N,20131218,14,home
uc davis,85,-110,+5.5,20131218,15,away
san jose st,89,-110,-5.5,20131218,15,home
chattanooga,52,-110,+18,20131218,16,away
uab,67,-110,-18,20131218,16,home
southern utah,39,-110,+30,20131218,17,away
san diego st,76,\N,\N,20131218,17,home
houston baptist,58,-110,+17,20131218,18,away
depaul,78,-110,-17,20131218,18,home
american u,44,\N,\N,20131219,1,away
st mary's,59,-110,-21.5,20131219,1,home
south carolina upstate,74,-110,+7.5,20131219,2,away
south carolina,68,\N,\N,20131219,2,home
florida a&amp;m,70,\N,\N,20131219,3,away
south florida,73,-110,-16.5,20131219,3,home
miami-florida,68,\N,\N,20131219,4,away
savannah state,51,\N,\N,20131219,4,home
stony brook,76,-110,-5.5,20131219,5,away
loyola-maryland,69,\N,\N,20131219,5,home
florida gulf coast,53,-110,+5.5,20131219,6,away
mississippi st,66,-110,-5.5,20131219,6,home
southern,43,-110,+28.5,20131219,7,away
arizona,69,-110,-28.5,20131219,7,home
ucla,63,-105,+5,20131219,8,away
duke,80,\N,\N,20131219,8,home
clemson,64,-110,-6,20131219,9,away
auburn,66,\N,\N,20131219,9,home
texas state,50,-110,+14.5,20131219,10,away
utah,69,-110,-14.5,20131219,10,home
southern california,71,-110,+2,20131219,11,away
long beach st,72,-110,-2,20131219,11,home
iona,84,-110,+8,20131219,12,away
dayton,96,-110,-8,20131219,12,home
south dakota,83,-110,+8.5,20131219,13,away
morehead st,120,\N,\N,20131219,13,home
eastern illinois,43,-110,+12,20131219,14,away
wright st,70,-110,-12,20131219,14,home
tennessee st,58,-115,+12,20131219,15,away
illinois st,64,-105,-12,20131219,15,home
tenn-martin,56,\N,\N,20131219,16,away
arkansas,102,\N,\N,20131219,16,home
haskell,64,-110,+51.5,20131220,1,away
utah valley,103,\N,\N,20131220,1,home
liberty,83,-110,-4.5,20131220,2,away
furman,86,-110,+4.5,20131220,2,home
southern methodist,62,\N,\N,20131220,3,away
wyoming,54,\N,\N,20131220,3,home
jacksonville st,70,-110,+3.5,20131220,4,away
arkansas-little rock,75,-110,-3.5,20131220,4,home
western illinois,61,-110,-3.5,20131220,5,away
troy,58,-110,+3.5,20131220,5,home
uc santa barbara,71,-110,+4,20131220,6,away
utah st,77,-110,-4,20131220,6,home
bradley,53,\N,\N,20131220,7,away
portland,74,-110,-4,20131220,7,home
princeton,83,-110,-3.5,20131220,8,away
pacific,58,-110,+3.5,20131220,8,home
georgia southern,61,\N,\N,20131220,9,away
georgia st,73,\N,\N,20131220,9,home
nebraska omaha,79,-110,+15.5,20131220,10,away
minnesota,92,-110,-15.5,20131220,10,home
nicholls state,66,-110,+27.5,20131220,11,away
indiana,79,-110,-27.5,20131220,11,home
sacred heart,\N,-110,+15.5,20131220,12,away
unlv,\N,-110,-15.5,20131220,12,home
radford,94,-110,+2.5,20131222,1,away
sacred heart,78,-110,-2.5,20131222,1,home
mercer,79,-110,+8.5,20131222,2,away
mississippi,76,-110,-8.5,20131222,2,home
southern,56,-110,+20.5,20131222,3,away
baylor,81,-110,-20.5,20131222,3,home
florida gulf coast,77,-110,-4.5,20131222,4,away
florida a&amp;m,68,-110,+4.5,20131222,4,home
idaho,69,PK-110,PK-110,20131222,5,away
csu northridge,79,PK-110,PK-110,20131222,5,home
purdue,73,-110,+5.5,20131222,6,away
west virginia,70,-110,-5.5,20131222,6,home
ohio,70,-110,+6.5,20131222,7,away
richmond,69,-110,-6.5,20131222,7,home
georgia st,99,-110,-12.5,20131222,8,away
texas-san antonio,68,-110,+12.5,20131222,8,home
boston college,67,-110,-1,20131222,9,away
auburn,77,-110,+1,20131222,9,home
valparaiso,62,-110,+2.5,20131222,10,away
central florida,90,-110,-2.5,20131222,10,home
la salle,58,-110,+3,20131222,11,away
miami-florida,71,-110,-3,20131222,11,home
connecticut,82,\N,\N,20131222,12,away
washington,70,-110,+5.5,20131222,12,home
southern california,79,-110,+12,20131222,13,away
dayton,76,-110,-12,20131222,13,home
depaul,64,-110,+1.5,20131222,14,away
illinois st,69,-110,-1.5,20131222,14,home
louisiana tech,83,-110,-7.5,20131222,15,away
louisiana-monroe,61,-110,+7.5,20131222,15,home
northeastern,62,-110,-4,20131222,16,away
tulane,65,-110,+4,20131222,16,home
iowa st,79,-110,-11.5,20131222,17,away
george mason,67,-110,+11.5,20131222,17,home
oregon st,71,-110,+2,20131222,18,away
akron,83,-110,-2,20131222,18,home
mississippi st,71,-110,+4,20131222,19,away
south florida,66,-110,-4,20131222,19,home
santa clara,71,-110,+7.5,20131222,20,away
unlv,92,-110,-7.5,20131222,20,home
pennsylvania,62,-110,+2.5,20131222,21,away
marist,76,-110,-2.5,20131222,21,home
iona,72,\N,\N,20131222,22,away
nevada,80,\N,\N,20131222,22,home
eastern washington,70,-110,+5.5,20131222,23,away
seton hall,92,-110,-5.5,20131222,23,home
northern colorado,59,-110,+9,20131222,24,away
wyoming,72,-110,-9,20131222,24,home
weber st,60,\N,\N,20131222,25,away
ucla,83,\N,\N,20131222,25,home
kennesaw st,66,-110,+28.5,20131222,26,away
indiana,90,-110,-28.5,20131222,26,home
florida gulf coast,63,PK-110,PK-110,20131223,1,away
radford,64,PK-110,PK-110,20131223,1,home
grand canyon,68,-110,+20.5,20131223,2,away
new mexico,80,-110,-20.5,20131223,2,home
binghamton,57,-110,+16.5,20131223,3,away
buffalo,87,-110,-16.5,20131223,3,home
norfolk state,56,-110,+18.5,20131223,4,away
virginia,66,-110,-18.5,20131223,4,home
florida a&amp;m,75,-110,+2.5,20131223,5,away
sacred heart,70,-110,-2.5,20131223,5,home
illinois-chicago,\N,-110,+14,20131223,6,away
colorado st,\N,-110,-14,20131223,6,home
george mason,54,-110,+3,20131223,7,away
oregon st,58,\N,\N,20131223,7,home
iowa st,83,-110,-6,20131223,8,away
akron,60,-110,+6,20131223,8,home
south florida,65,-110,-2.5,20131223,9,away
santa clara,66,-110,+2.5,20131223,9,home
mississippi st,66,-110,+8.5,20131223,10,away
unlv,82,-110,-8.5,20131223,10,home
hofstra,59,-110,+7,20131223,11,away
siena,67,-110,-7,20131223,11,home
morehead st,67,-110,+13,20131223,12,away
tennessee,82,-110,-13,20131223,12,home
siu - edwardsville,57,-110,+11,20131223,13,away
southern illinois,74,\N,\N,20131223,13,home
montana st,\N,-110,+12.5,20131223,14,away
texas-el paso,\N,-110,-12.5,20131223,14,home
northern arizona,44,-110,+29,20131223,15,away
arizona,77,-110,-29,20131223,15,home
oregon st,73,-110,+5,20131225,1,away
hawaii,79,-110,-5,20131225,1,home
akron,59,-110,-5,20131225,2,away
south carolina,69,-110,+5,20131225,2,home
iowa st,70,-110,-5.5,20131225,3,away
boise st,66,-110,+5.5,20131225,3,home
morgan st,80,-110,+3.5,20131227,1,away
csu northridge,86,-110,-3.5,20131227,1,home
st katherine,35,-110,+65.5,20131227,2,away
san diego st,118,-110,-65.5,20131227,2,home
louisiana-monroe,31,-110,+24,20131227,3,away
ohio st,71,-110,-24,20131227,3,home
depaul,57,-110,+4.5,20131227,4,away
northwestern,56,-110,-4.5,20131227,4,home
northern kentucky,60,-110,+27,20131227,5,away
north carolina,75,-110,-27,20131227,5,home
lafayette,58,\N,\N,20131227,6,away
seton hall,90,-110,-12.5,20131227,6,home
mississippi valley state,80,-110,+22.5,20131227,7,away
washington,95,-110,-22.5,20131227,7,home
tennessee tech,\N,PK-110,PK-110,20131228,1,away
utah valley,\N,PK-110,PK-110,20131228,1,home
montana,72,-110,-2.5,20131228,2,away
idaho,71,-110,+2.5,20131228,2,home
villanova,62,-110,+4,20131228,3,away
syracuse,78,-110,-4,20131228,3,home
eastern michigan,59,-110,+16.5,20131228,4,away
duke,82,-110,-16.5,20131228,4,home
southern miss,77,-110,-4.5,20131228,5,away
rhode island,64,-110,+4.5,20131228,5,home
harvard,94,-110,-7.5,20131228,6,away
fordham,86,-110,+7.5,20131228,6,home
illinois,74,\N,\N,20131228,7,away
illinois-chicago,60,-110,+12,20131228,7,home
uc irvine,61,-110,+9,20131228,8,away
arizona st,74,-110,-9,20131228,8,home
columbia,59,-110,+7.5,20131228,9,away
st john's,65,-110,-7.5,20131228,9,home
nebraska,59,-110,+12.5,20131228,10,away
cincinnati,74,-110,-12.5,20131228,10,home
george washington,69,-110,-9,20131228,11,away
hofstra,58,-110,+9,20131228,11,home
louisville,66,-110,-1,20131228,12,away
kentucky,73,-110,+1,20131228,12,home
brigham young,76,\N,\N,20131228,13,away
loyola marymount,87,\N,\N,20131228,13,home
wake forest,53,-110,+8.5,20131228,14,away
xavier,68,-110,-8.5,20131228,14,home
tulane,41,-110,+12,20131228,15,away
kansas st,72,-110,-12,20131228,15,home
providence,67,-110,+7.5,20131228,16,away
massachusetts,69,-110,-7.5,20131228,16,home
old dominion,58,\N,\N,20131228,17,away
richmond,67,\N,\N,20131228,17,home
cleveland st,78,-110,+3.5,20131228,18,away
kent st,70,-110,-3.5,20131228,18,home
vcu,69,-110,-7,20131228,19,away
boston college,50,-110,+7,20131228,19,home
south florida,61,-110,-1.5,20131228,20,away
bradley,57,-110,+1.5,20131228,20,home
missouri,68,-110,+2.5,20131228,21,away
nc state,64,-110,-2.5,20131228,21,home
san diego,64,-110,+2.5,20131228,22,away
pepperdine,75,-110,-2.5,20131228,22,home
santa clara,60,-110,+16,20131228,23,away
gonzaga,74,-110,-16,20131228,23,home
san francisco,87,-110,+7,20131228,24,away
portland,81,-110,-7,20131228,24,home
georgia,70,-110,+15.5,20131228,25,away
colorado,84,-110,-15.5,20131228,25,home
cal st fullerton,64,-110,+14,20131228,26,away
unlv,83,-110,-14,20131228,26,home
long beach st,80,-110,+4.5,20131228,27,away
nevada,77,-110,-4.5,20131228,27,home
western illinois,64,-110,+10.5,20131228,28,away
texas-el paso,67,-110,-10.5,20131228,28,home
nc-greensboro,55,\N,\N,20131228,29,away
virginia tech,52,-110,-14,20131228,29,home
eastern washington,65,-110,+17.5,20131228,30,away
connecticut,82,-110,-17.5,20131228,30,home
belmont,73,\N,\N,20131228,31,away
indiana st,85,-110,-5.5,20131228,31,home
samford,48,-110,+24,20131228,32,away
marquette,71,-110,-24,20131228,32,home
cornell,59,-110,+9,20131228,33,away
st peter's,67,-110,-9,20131228,33,home
tennessee st,69,-110,+3.5,20131228,34,away
eastern illinois,70,\N,\N,20131228,34,home
furman,60,-110,+23.5,20131228,35,away
california,90,-110,-23.5,20131228,35,home
iona,78,-110,+6,20131228,36,away
northern iowa,90,-110,-6,20131228,36,home
jackson state,61,-110,+21,20131228,37,away
memphis,75,-110,-21,20131228,37,home
new jersey tech,48,\N,\N,20131228,38,away
butler,66,-110,-21,20131228,38,home
mississippi valley state,48,-110,+20.5,20131228,39,away
washington st,85,-110,-20.5,20131228,39,home
texas a&amp;m cc,44,-110,+25,20131228,40,away
minnesota,65,-110,-25,20131228,40,home
south alabama,64,-110,+11,20131228,41,away
new mexico st,82,-110,-11,20131228,41,home
holy cross,66,-110,+16.5,20131228,42,away
michigan,88,\N,\N,20131228,42,home
texas southern,64,-110,+4.5,20131229,1,away
texas christian,77,-110,-4.5,20131229,1,home
georgia st,89,-110,-1,20131229,2,away
east carolina,82,-110,+1,20131229,2,home
buffalo,55,\N,\N,20131229,3,away
drexel,52,\N,\N,20131229,3,home
bowling green,43,-110,+6.5,20131229,4,away
wright st,46,-110,-6.5,20131229,4,home
william &amp; mary,45,-110,+10,20131229,5,away
west virginia,82,-110,-10,20131229,5,home
cal poly slo,62,\N,\N,20131229,6,away
stanford,79,-110,-13,20131229,6,home
georgia tech,58,\N,\N,20131229,7,away
charlotte,55,-110,-2,20131229,7,home
tulsa,74,-110,+10,20131229,8,away
maryland,85,\N,\N,20131229,8,home
maine,89,-110,+20.5,20131229,9,away
middle tennessee st,85,-110,-20.5,20131229,9,home
grand canyon,64,-110,+5.5,20131229,10,away
chattanooga,69,-110,-5.5,20131229,10,home
denver,54,\N,\N,20131229,11,away
texas-el paso,60,-110,-3,20131229,11,home
pennsylvania,88,-110,+7.5,20131229,12,away
rider,89,-110,-7.5,20131229,12,home
south dakota,59,-110,+8.5,20131229,13,away
youngstown st,85,-110,-8.5,20131229,13,home
charleston,72,-110,-10.5,20131229,14,away
citadel,48,-110,+10.5,20131229,14,home
drake,\N,-110,-5,20131229,15,away
indiana - purdue,\N,-110,+5,20131229,15,home
brown,65,-110,+1.5,20131229,16,away
niagara,68,-110,-1.5,20131229,16,home
se missouri st,78,-110,+8,20131229,17,away
missouri st,81,-110,-8,20131229,17,home
uc riverside,67,-110,+2,20131229,18,away
sacramento state,69,-110,-2,20131229,18,home
murray st,51,-110,+13,20131229,19,away
dayton,72,-110,-13,20131229,19,home
davidson,70,-110,+15,20131229,20,away
wichita st,81,\N,\N,20131229,20,home
north dakota,66,-110,+4.5,20131229,21,away
northern colorado,84,-110,-4.5,20131229,21,home
morgan st,76,-110,+23.5,20131229,22,away
oregon,97,-110,-23.5,20131229,22,home
chicago st,58,-110,+28.5,20131229,23,away
creighton,90,-110,-28.5,20131229,23,home
navy,48,-110,+1.5,20131230,1,away
md baltimore cty,63,-110,-1.5,20131230,1,home
charleston southern,59,\N,\N,20131230,2,away
florida st,67,\N,\N,20131230,2,home
oral roberts,55,-110,+12.5,20131230,3,away
baylor,81,-110,-12.5,20131230,3,home
rice,44,-110,+17.5,20131230,4,away
texas,66,-110,-17.5,20131230,4,home
delaware,\N,-110,+5.5,20131230,5,away
st bonaventure,\N,-110,-5.5,20131230,5,home
virginia,\N,-110,+3,20131230,6,away
tennessee,\N,-110,-3,20131230,6,home
toledo,83,-110,+15,20131230,7,away
kansas,93,-110,-15,20131230,7,home
ball st,68,-110,+7,20131230,8,away
james madison,73,\N,\N,20131230,8,home
mississippi,79,-110,-2,20131230,9,away
western kentucky,74,-110,+2,20131230,9,home
louisiana tech,102,-110,+3.5,20131230,10,away
oklahoma,98,\N,\N,20131230,10,home
saint louis,57,\N,\N,20131230,11,away
vanderbilt,49,\N,\N,20131230,11,home
san diego,62,\N,\N,20131230,12,away
loyola marymount,65,\N,\N,20131230,12,home
middle tennessee st,79,-110,-12,20131230,13,away
grand canyon,56,-110,+12,20131230,13,home
maine,80,-110,+11,20131230,14,away
chattanooga,86,-110,-11,20131230,14,home
fordham,69,-110,+2.5,20131230,15,away
siena,79,-110,-2.5,20131230,15,home
nc state,68,\N,\N,20131230,16,away
nc-greensboro,64,-110,+13,20131230,16,home
tenn-martin,65,-110,+7.5,20131230,17,away
jacksonville st,70,-110,-7.5,20131230,17,home
furman,75,-110,+9.5,20131230,18,away
uc davis,65,-110,-9.5,20131230,18,home
albany,46,-110,+17.5,20131231,1,away
pittsburgh,58,-110,-17.5,20131231,1,home
north carolina central,56,-110,+7.5,20131231,2,away
maryland,70,-110,-7.5,20131231,2,home
maryland - e shore,66,-110,+18.5,20131231,3,away
virginia tech,82,-110,-18.5,20131231,3,home
st francis (pa),61,\N,\N,20131231,4,away
denver,83,\N,\N,20131231,4,home
st john's,60,-110,+5,20131231,5,away
xavier,70,-110,-5,20131231,5,home
kent st,68,-110,+8,20131231,6,away
princeton,73,-110,-8,20131231,6,home
ohio st,78,-110,-6,20131231,7,away
purdue,69,-110,+6,20131231,7,home
richmond,70,-110,-2,20131231,8,away
northeastern,66,-110,+2,20131231,8,home
seton hall,81,-110,+6.5,20131231,9,away
providence,80,-110,-6.5,20131231,9,home
george washington,55,\N,\N,20131231,10,away
kansas st,72,\N,\N,20131231,10,home
eastern michigan,48,-110,+18.5,20131231,11,away
syracuse,70,-110,-18.5,20131231,11,home
michigan st,79,-110,-7.5,20131231,12,away
penn st,63,-110,+7.5,20131231,12,home
nc-wilmington,51,-110,+21.5,20131231,13,away
north carolina,84,-110,-21.5,20131231,13,home
louisville,90,-110,-13.5,20131231,14,away
central florida,65,-110,+13.5,20131231,14,home
depaul,54,\N,\N,20131231,15,away
georgetown,61,\N,\N,20131231,15,home
north texas,61,-110,+14,20131231,16,away
texas a&amp;m,41,-110,-14,20131231,16,home
memphis,88,-110,-7.5,20131231,17,away
south florida,73,-110,+7.5,20131231,17,home
nebraska,57,-110,+14.5,20131231,18,away
iowa,67,-110,-14.5,20131231,18,home
villanova,76,-110,-4,20131231,19,away
butler,73,-110,+4,20131231,19,home
connecticut,71,-110,-8.5,20131231,20,away
houston,75,-110,+8.5,20131231,20,home
marquette,49,-110,+8,20131231,21,away
creighton,67,-110,-8,20131231,21,home
elon university,48,-110,+16.5,20131231,22,away
duke,86,-110,-16.5,20131231,22,home
winthrop,47,-110,+14.5,20140101,1,away
dayton,81,-110,-14.5,20140101,1,home
loyola-chicago,58,-110,+14,20140101,2,away
indiana st,70,-110,-14,20140101,2,home
unlv,75,-110,-4.5,20140101,3,away
fresno st,62,-110,+4.5,20140101,3,home
boston college,58,-110,+9,20140101,4,away
harvard,73,-110,-9,20140101,4,home
southern methodist,57,-110,+7.5,20140101,5,away
cincinnati,65,-110,-7.5,20140101,5,home
old dominion,68,-110,+3,20140101,6,away
william &amp; mary,74,-110,-3,20140101,6,home
utah st,72,\N,\N,20140101,7,away
air force,73,\N,\N,20140101,7,home
evansville,66,-110,+7,20140101,8,away
drake,94,-110,-7,20140101,8,home
bradley,46,\N,\N,20140101,9,away
northern iowa,80,\N,\N,20140101,9,home
temple,66,-110,-1.5,20140101,10,away
rutgers,71,-110,+1.5,20140101,10,home
nevada,62,-110,-3.5,20140101,11,away
san jose st,50,-110,+3.5,20140101,11,home
charleston,\N,-110,+6.5,20140101,12,away
davidson,\N,-110,-6.5,20140101,12,home
navy,57,-110,+13.5,20140102,1,away
loyola-maryland,63,-110,-13.5,20140102,1,home
army,85,\N,\N,20140102,2,away
lafayette,66,\N,\N,20140102,2,home
florida international,88,-110,-8.5,20140102,3,away
florida a&amp;m,93,-110,+8.5,20140102,3,home
hofstra,58,\N,\N,20140102,4,away
tulane,61,\N,\N,20140102,4,home
michigan,63,-110,+2,20140102,5,away
minnesota,60,-110,-2,20140102,5,home
wisconsin,76,-110,-10,20140102,6,away
